block_focus,keystroke_intervals_mean,burstiness,scroll_rate,idle_time_percent,microEMA,sleep_hours_prev_night,action,reward
0.8995745732745685,238.02073280721487,0.20403563462889884,23,64.18599588553555,0.7219292275156795,6,evening,0.8462809695469017
0.3838912213732114,239.2900079325416,0.5550849493022862,37,57.06496238809349,0.38480361722110323,6,evening,0.3841649401275789
0.5435528611139886,221.27287808924825,0.7330712960296748,27,56.809251233786725,0.48937644897067023,6,morning,0.527299937470993
0.9064721109645469,151.65119284353935,0.615985450260179,20,66.30073461417759,0.42960859213236335,4,morning,0.7634130553148918
0.6242379959139921,197.614432192901,0.18802473461541613,53,54.8382036195654,0.7406261488943705,8,morning,0.6591544418081057
0.11689804070836407,199.81987304547158,0.3553845686857394,17,87.92551148463846,0.8629723989869625,6,evening,0.34072034819194363
0.9398321236134751,142.08176554037286,0.7837917844853972,35,67.55800919502597,0.5318890790075141,5,evening,0.8174492102316868
0.6277080530714179,275.1699150883575,0.5542265141320166,98,54.696325137138814,0.7894321941951912,6,evening,0.6762252954085498
0.3349056146570861,243.86811452878356,0.005229613542912737,44,82.97631202876448,0.2967866820198506,7,morning,0.32346993486591546
0.13927207266338726,188.95179130851682,0.7609907600280938,72,60.61465649334797,0.5413696101572687,6,afternoon,0.2599013339115517
0.794025189270296,201.34429194972654,0.03531135494023907,52,29.1144247785179,0.34522995366997244,4,evening,0.6593866185901989
0.6200727559285135,210.41914039737762,0.7457337827312321,29,20.70949181765712,0.4142009255718303,9,afternoon,0.5583112068215086
0.5334610919763215,97.91325657878546,0.2024805601652374,59,15.232778566267879,0.7324138648126686,6,afternoon,0.5931469238272256
0.8938925830509576,187.64113087397016,0.9580734801193802,97,89.94552125461016,0.8816624823327127,9,afternoon,0.8902235528354842
0.7885972112245307,165.90078760011008,0.3679407513020845,31,71.01354317980658,0.12149539108776541,7,morning,0.5884666651835011
0.15167487973275118,149.91899950525422,0.3269316163380791,66,93.73784381643208,0.6346392564873805,5,afternoon,0.29656419275914
0.31172206779554823,185.94498535570224,0.14888805033244468,66,60.3291805714943,0.5821438075777985,9,evening,0.3928485897302233
0.24848913981446574,289.88432634247613,0.3056042154902149,27,47.34008814949126,0.11841503917593188,8,morning,0.20946690962290557
0.743946292572677,232.0421430633505,0.8766507618282006,43,5.971648897088933,0.21189433044010908,6,evening,0.5843307039329066
0.03353243473577938,171.44105051086015,0.9963343376272473,78,67.16422815460298,0.31100249473268027,7,evening,0.11677345273484965
0.5698896848713165,228.62913906780793,0.36830953050684834,40,58.220875976823116,0.16693107081750147,7,morning,0.449002100655172
0.7624586857406905,269.9677718293001,0.44861063095454257,62,99.02088935876215,0.2437294825243418,9,evening,0.6068399247757859
0.8767656367617495,246.23168414563844,0.722070938202737,22,23.915877778224303,0.2676007988617075,5,evening,0.6940161853917368
0.34208174871590746,202.9815184960087,0.8861957804650745,74,53.073735528683585,0.3356738330390596,4,morning,0.3401593740128531
0.8212573046720129,167.6531611147213,0.5930443341867842,47,65.09573351180727,0.749390452801159,6,evening,0.7996972491107567
0.11063173695520723,234.9111656806795,0.39152569817782934,31,64.45911747423436,0.5719122038506007,7,afternoon,0.24901587702382527
0.8464522917345182,219.67426927108747,0.41262184084862374,56,56.12935429484027,0.9862466719514015,5,evening,0.8883906057995832
0.12748866233198242,244.7596610013866,0.6956181464968069,99,77.69280103272254,0.414735826967471,8,afternoon,0.21366281172262896
0.39728729056036727,231.75859008409847,0.0032182636042786816,32,20.498120952681642,0.753865073836925,7,evening,0.5042606255433346
0.7972953657795536,252.47763576596677,0.6195893374598407,23,72.56272002744159,0.8714684213765338,5,morning,0.8195472824586476
0.14991742734877378,173.2382394219716,0.3554930104413574,38,61.97345714330892,0.6789784930380419,4,morning,0.3086357470555542
0.22925139523264149,265.8697032817163,0.7941973312770843,33,89.60751117945733,0.411864740417496,4,evening,0.2840353987880978
0.7222525683930663,209.87998023461998,0.09299063982313216,55,84.71944390335817,0.753594630745753,7,morning,0.7316551870988723
0.7200365365460744,303.76304363126326,0.5882022669483905,27,31.514703913255325,0.20366713777268486,7,evening,0.5651257169140574
0.6411476328852973,165.5406090955216,0.48097288988612374,36,27.623732497515306,0.3275521651801324,9,morning,0.5470689925737479
0.6939484444671,286.79819015826246,0.6423255259052274,6,98.16533238524478,0.5466852550992888,6,afternoon,0.6497694876567566
0.5427244433475962,209.8955391731324,0.06485359448296835,67,52.726518091525655,0.5754093872861483,5,evening,0.5525299265291618
0.25179905890695276,167.42909981927758,0.5799837874281313,36,90.64209639144369,0.022141475472629457,7,afternoon,0.18290178387665576
0.34569599350391944,175.80570829728393,0.5614845879595237,55,16.38810237804822,0.9451141887560087,6,afternoon,0.5255214520795461
0.18159771680142567,183.982634590284,0.5606600944161709,64,64.28189148001742,0.69662727121739,9,evening,0.33610658312621494
0.9084505613336283,221.20829732009582,0.6034876665964548,64,80.98601873605861,0.49570375023189106,6,afternoon,0.7846265180031071
0.5833917947661205,226.14177440177497,0.6764679372263622,46,94.73952495864468,0.9331272344083084,7,evening,0.6883124266587768
0.4008514167636399,171.31499980307106,0.8049889996807698,19,33.73401410170235,0.4390955652508285,4,afternoon,0.41232466130979645
0.4620058036441327,198.78227038695087,0.26982072012821434,18,72.49811699240524,0.9804355702703718,5,evening,0.6175347336320044
0.9472833396118153,307.11351793059316,0.8250494101800621,28,53.8813009039619,0.5122847572434851,5,evening,0.8167837649013162
0.1533514031160802,286.3771585050356,0.4982556822634536,73,6.06289260664682,0.11428576999797946,4,morning,0.14163171318064996
0.5862298320167972,221.8161834837016,0.07705827913433116,59,68.99997373089434,0.7648009724592773,7,evening,0.6398011741495412
0.505888678884466,201.90017390841,0.0585509292439792,17,69.00965582378434,0.6788977250778405,5,evening,0.5577913927424782
0.6114542354346478,206.00156633591305,0.3342383186960608,91,93.0606804846537,0.7729867213055868,7,afternoon,0.6599139811959295
0.01811018382084051,230.67589863652083,0.7848969771114676,34,49.73124461689724,0.9514420287256811,9,evening,0.2981097372922927
0.8721239089441515,148.86037174007973,0.7076809347409158,42,23.025092071051468,0.7764893026510181,7,morning,0.8434335270562114
0.9321182824836124,187.13117312883276,0.7886149646724064,94,4.456382344867915,0.6113366022166469,6,afternoon,0.8358837784035227
0.5651331835892089,116.57079630612053,0.5172690564416094,90,41.56421866859057,0.8573089023608409,4,afternoon,0.6527858992206985
0.6966508238768923,219.96115613026396,0.44019899795549056,10,30.191670007750183,0.6732464393545315,7,morning,0.689629508520184
0.9224993811772957,232.35979698513705,0.14745252670628395,48,76.10883060238756,0.4081190568259231,9,afternoon,0.7681852838718838
0.7072386343133986,175.84067688503131,0.32819275360931155,37,35.426776484104664,0.8856197642417732,8,afternoon,0.7607529732919109
0.15253904291426135,278.6993381645016,0.43401936617387527,63,94.90711963148439,0.22190046078437287,4,afternoon,0.1733474682752948
0.5762883601668132,138.71171684988295,0.08860042967961723,68,96.23102029877842,0.7146412749087242,5,afternoon,0.6177942345893864
0.6067150463828559,126.78125598950899,0.22061195271121126,7,62.090859021770804,0.8815634549407569,6,morning,0.6891695689502262
0.424130671302386,211.2225909279986,0.5982252940637388,33,92.86602870148829,0.7313165197032963,5,morning,0.516286425822659
0.7364442356247228,252.35491513060774,0.7356631142391898,47,76.08543445144956,0.6972754190538569,9,afternoon,0.7246935906534631
0.9343670147690148,284.1963845728934,0.9983475113929496,55,54.68596409751262,0.752638294071836,9,afternoon,0.8798483985598612
0.9255685129067763,177.055786856553,0.9331133313435577,75,18.030793542277813,0.4650552483006444,5,morning,0.7874145335249366
0.4508393714041321,253.93404167156478,0.6425651995351915,64,45.859794351384,0.874170682157026,4,morning,0.5778387646300003
0.11323804584075525,198.07457652496464,0.421248053294072,30,56.087446336261756,0.2034364751360912,5,morning,0.14029757462935605
0.9848411989623346,191.36863500295902,0.6361773647082327,3,86.39615807350101,0.1273864160003393,7,afternoon,0.727604764073736
0.8388980864459341,244.1829968743336,0.785651618080232,49,48.133337653566485,0.28550878011851155,5,afternoon,0.6728812945477073
0.12466268120326685,232.616143920671,0.11833619092338732,68,89.76746726779567,0.5315773967749932,6,evening,0.24673709587478473
0.9208418826173723,121.18039215078753,0.40990488969628824,29,67.43489790234689,0.5105617954093381,6,morning,0.797757856454962
0.8698963620621283,273.8270174862948,0.8398022856356172,87,13.699906305367138,0.8205987576765866,8,afternoon,0.8551070807464658
0.5188380571260721,269.0045677073726,0.383832951933044,58,99.4981369325093,0.4045686564040174,6,morning,0.4845572369094557
0.5912754357449292,168.72186492452352,0.5718722712271865,66,52.723266075391265,0.48434442629150865,5,afternoon,0.559196132908903
0.39900270387013026,219.79017667187046,0.5877693608621982,74,39.18582964090789,0.013367683259395635,6,morning,0.28331219768690985
0.05476163882203133,224.70150931413696,0.18447625313363936,44,65.91137644695266,0.4097392364429391,4,afternoon,0.16125491810830364
0.3351972416459009,213.03368829119535,0.3622354416522884,3,10.889331398103907,0.6477742329503421,6,evening,0.42897033903723325
0.8028534485980114,172.484742307729,0.33451128874193214,25,63.653864675335434,0.015508330626592182,7,evening,0.5666499132065855
0.004632023004602859,166.41883160309743,0.026196708532064794,26,49.82360004992729,0.28088196518624375,4,morning,0.08750700565909512
0.3334991716911442,198.72229645042773,0.024191763891355245,45,40.667406999858315,0.20795635928938994,8,afternoon,0.2958363279706179
0.3981686935909433,258.63645096296824,0.8316970436757735,63,95.30200211788991,0.04198542890958823,7,afternoon,0.29131371418653673
0.5373956029379229,227.1800077297216,0.2730708099728124,90,52.25397167320532,0.4792600899145375,5,morning,0.5199549490309072
0.9198556164127605,181.4692833956947,0.5180787662388154,50,21.91174794699384,0.1817232932281565,5,afternoon,0.6984159194573792
0.34634599436596125,238.58493553241723,0.29872557358877305,49,45.896347937729864,0.7430815396313801,5,morning,0.4653666579455869
0.3469532018962277,57.57286896849624,0.9406792451153405,5,91.93874045726727,0.8479278837633485,7,afternoon,0.4972456064563639
0.7375012481097484,257.43828501860514,0.25929675886577375,58,17.609547133059465,0.5455851826691478,7,morning,0.6799264284775682
0.45221794088980716,113.01431106109501,0.4296568127389351,14,21.39570386882369,0.9817073425211416,7,afternoon,0.6110647613792074
0.22460482293998196,181.8779529298434,0.8727302504846018,29,1.3029567757083749,0.45047857147059533,4,morning,0.2923669474991659
0.4524395161326934,144.0165052686928,0.8419335667918086,41,1.419004939576718,0.5133682102249155,9,afternoon,0.47071812436036
0.14085702037979986,135.2659262139547,0.18610141784627732,36,82.93916269585125,0.9892177539577501,4,evening,0.39536524045318494
0.1763869865062233,258.04133936892595,0.8026433097957104,41,73.21226068429559,0.23154843596504882,5,afternoon,0.19293542134387096
0.49836777273947974,176.61493993440544,0.45818688673789265,34,35.50410564519583,0.9425459396769053,9,morning,0.6316212228207074
0.4189254495045479,217.3251940865358,0.4829688720853552,86,69.83111572275727,0.042837555119113246,6,evening,0.3060990811889175
0.9148459010681,197.6539710560408,0.13347997241594378,5,39.52059263099702,0.4463868902631948,5,afternoon,0.7743081978266284
0.3623938991166331,223.85204136115607,0.08060151375712465,67,95.28967959978274,0.07000351213306577,8,evening,0.2746767830215629
0.5805883502780435,203.84109455301277,0.7279393069737652,17,96.70526814260349,0.729234742913643,4,afternoon,0.6251822680687233
0.6322642879195304,135.85038879057151,0.49646115235529975,72,39.27937758093434,0.6084089358800178,7,evening,0.6251076823076765
0.013094456588333636,249.813340972357,0.43685070261517955,28,85.4221906340868,0.7066342634675964,4,morning,0.22115639865211248
0.6635373720167106,175.31217084193437,0.7295082286523967,76,77.30890416974661,0.37448039996801696,7,afternoon,0.5768202804021024
0.17803596686975143,122.17090506701244,0.7655128989911097,58,30.99999371717893,0.3694819340313803,9,afternoon,0.23546975701824008
0.9610703174694551,178.59424195170436,0.15890816766935356,46,23.2039828901106,0.045319278960894605,8,morning,0.686345005916887
0.14866272775311296,275.03798953171554,0.6102251494776413,16,45.823465039283384,0.3499449395296398,9,evening,0.209047391286071
0.41462412372702373,242.51108710567465,0.13535408227768553,95,78.13488406144063,0.9292884022620594,8,morning,0.5690234072875344
0.08534966807864386,182.56739327960705,0.7513750860290457,21,96.01677847287455,0.37922653718044896,4,morning,0.1735127288091854
0.9968742518459474,182.53711478407857,0.6569551562671395,67,76.35790688665726,0.83136770622197,7,evening,0.9472222881587541
0.5021950103312426,183.91824743913088,0.956614621083458,68,85.520698501837,0.8423255047499341,9,morning,0.60423415865685
0.5953850173200438,303.83739917804206,0.06895801635642118,36,60.30643061705165,0.37324115637923383,8,afternoon,0.5287418590378008
0.06707647738842748,219.09677261157768,0.05705472115125432,48,83.54078308421259,0.631988680396189,5,afternoon,0.23655013829075594
0.7499604703991778,221.50208235955347,0.28218707469320015,12,78.44208580034177,0.09537160227305863,5,afternoon,0.5535838099613419
0.20990559309558576,251.51417270159212,0.26170568373590597,33,37.69855419262801,0.1036785807342765,9,morning,0.17803748938719297
0.8980542894407137,211.93945795132566,0.24697879907199982,85,55.19903021207211,0.04865766366171331,7,afternoon,0.6432353017070136
0.20513964048200717,187.04789270896484,0.9062545805210367,52,80.47531219896949,0.5810150933751095,9,afternoon,0.31790227634993784
0.19068772066366657,190.1825075457511,0.2495461998495061,86,4.605673418995638,0.426070977626097,4,afternoon,0.2613026977523957
0.03654966784809488,196.4199370292968,0.271949726128631,50,80.80792823558299,0.5480323566642401,8,afternoon,0.18999447449293844
0.47206694510999925,198.1388881745079,0.7593982624179637,2,17.788812404902345,0.5210731905083879,4,afternoon,0.4867688187295158
0.5648411332626164,236.381477181849,0.44973984245054,41,51.468361712143896,0.3502029910907303,5,afternoon,0.5004496906110506
0.06570863942835237,202.59729429036497,0.7767105569551812,97,80.82754395559377,0.6774734148234729,8,morning,0.24923807204688853
0.7755276166950106,236.63200386077895,0.06536615756438524,31,25.382107815669485,0.7585018809163907,9,afternoon,0.7704198959614246
0.4532888347480276,195.96417099457088,0.4875711936733843,50,24.580743930615302,0.014628258877675715,4,afternoon,0.321690661986922
0.52439026932758,203.93175951580454,0.03361360018328263,84,40.27643984622519,0.2072422997688783,6,evening,0.4292458784599695
0.44076274693822814,100.08996577339462,0.06265320345535452,45,89.46427975776345,0.7132358680833368,7,morning,0.5225046832817607
0.400763060875326,245.81638373512408,0.906437453344411,20,0.04427814372078842,0.3866201726338342,7,morning,0.39652019440287845
0.5596403313082179,217.32442379489964,0.13924537111759516,43,90.1383096641935,0.6624839469416082,6,morning,0.5904934159982349
0.1552402459307125,249.9005054929826,0.5324206822752171,10,15.380702464160779,0.3469626597345584,5,morning,0.21275697007186628
0.18192813049527112,55.18723109031555,0.41109560260070654,67,99.00863760674821,0.3907551523296371,8,afternoon,0.2445762370455809
0.8617856210135173,304.4187352390364,0.3473433262588427,0,95.48469930384681,0.15867887368968492,7,afternoon,0.6508535968163676
0.9461154621336327,193.0205185922413,0.8998333456872725,91,49.467518959128334,0.25823101966616,6,evening,0.7397501293933909
0.37330931627975295,255.40914083687582,0.0218233967754895,62,51.272024781262814,0.6054117575075872,9,evening,0.4429400486481032
0.27074467314355377,148.00470364372347,0.6637896861755891,23,48.154934027585426,0.4331631113151664,6,morning,0.3194702045950375
0.6439995432390158,230.63869525312847,0.9633944342135504,98,63.54436456595226,0.7743026829445951,5,evening,0.6830904851506895
0.4087341710980964,147.32922184131718,0.5601681834618419,12,9.072170223493103,0.8525849549383427,5,evening,0.5418894062501702
0.02538635566034486,168.81155196520973,0.9368224620330918,97,3.2617948341566505,0.5416464182167599,4,morning,0.18026437442726934
0.15615259736619036,295.7015676933393,0.05225787928602377,10,5.770292841589885,0.7582672920560591,7,morning,0.336787005773151
0.7159722288473975,190.46587996183268,0.4187933190741614,99,44.43653492415144,0.30690451319457,4,evening,0.5932519141515492
0.6589239419101514,210.87164365898616,0.26015779096205116,50,27.554793921948338,0.4149712154000782,6,afternoon,0.5857381239571293
0.02709599250348349,243.5033865344377,0.7308209649807298,16,62.203956237099376,0.712777676216831,8,evening,0.23280049761748772
0.22197216193294944,224.78409439863023,0.9812970904972467,98,99.2442289374779,0.38621199281703067,8,evening,0.2712441111981738
0.2310747965880714,207.52094525717882,0.2565300624442478,81,38.63231730764659,0.5885049351589888,5,afternoon,0.3383038381593466
0.6718927435987284,218.24805012331126,0.6541746014740745,85,57.38412541045134,0.18537277908251149,8,afternoon,0.5259367542438633
0.019710537754364155,320.17077926191376,0.19809763275974013,23,41.56038959073355,0.599771314970498,8,morning,0.1937287709192043
0.10410858198457384,197.11906014832073,0.5653302545716099,18,84.72716677218594,0.8615137072268936,8,morning,0.33133011955726976
0.7999160853731894,210.05495233574837,0.4639324866883362,36,90.22364034622382,0.8686396398234256,6,evening,0.8205331517082602
0.1785446620543336,252.5327198003806,0.9720053296315371,84,87.73556122052601,0.7243444063295397,8,afternoon,0.34228458533689543
0.6527461078518747,255.2762966478992,0.6085272726964666,7,97.43722386792577,0.745753379076126,9,morning,0.6806482892191501
0.23818278104672652,259.351515278019,0.3495063720868188,27,2.751918514041529,0.5579274451507007,8,evening,0.3341061802779187
0.09944139275934516,231.93651110145925,0.11409578488793337,4,83.9816162145531,0.5846680901658248,8,afternoon,0.24500940198128904
0.24317219099945409,142.84975436347582,0.15124682873493456,16,75.17721730390933,0.133650581410518,4,evening,0.21031570812277323
0.7222669318556592,281.6715766150548,0.2253169299512351,35,22.86944094003648,0.4438591884213011,6,morning,0.6387446088253517
0.8556964681062857,142.6827303490656,0.250966661340298,18,95.63200933875275,0.4507762838863638,5,morning,0.7342204128403091
0.8302198645669916,215.13177326195165,0.8506160578411378,63,14.817792822994546,0.9584978356677402,4,afternoon,0.8687032558972161
0.3971835296184548,162.28620749903212,0.5612227882825249,90,67.95499271339084,0.43108686262328944,7,evening,0.4073545295199052
0.6680851365706462,196.79308267035037,0.5233909113743664,97,22.489021681591247,0.5493426449027576,6,afternoon,0.6324623890702796
0.20498429541582097,216.43812051517403,0.11476887186921747,10,43.138064877407466,0.5332513992791025,9,morning,0.30346442657480543
0.29314773026101326,216.06786077251365,0.860139693349435,53,71.9159896944569,0.6367617170443272,6,morning,0.3962319262960074
0.8963358185211198,221.09603771176424,0.7228143032084837,44,56.33246420330467,0.7482328313318959,7,evening,0.8519049223643527
0.013001923510736035,280.68556345293234,0.06766836190000158,46,42.75018313281117,0.22504187617087212,7,evening,0.07661390930877685
0.08550853085446808,222.67671507569898,0.7078350972297687,11,32.63384309319872,0.5287244190984357,7,evening,0.21847329732765836
0.20788625514602732,187.79216823546756,0.5435382173426461,20,83.96596557087904,0.8259177073160304,5,afternoon,0.3932956907970282
0.026532203873819715,248.20435841441787,0.08172534574677826,10,14.38143503148137,0.46311471383751146,8,evening,0.15750695686292723
0.18143543508979731,259.47352444623203,0.45830064152865646,91,43.010287652980004,0.278457546373573,6,evening,0.21054206847493
0.5830415609696922,138.61960924315036,0.484696287130047,4,90.37575717751422,0.6547090753562991,8,morning,0.6045418152856742
0.42142455059249795,229.8700034924929,0.16577454016327575,80,84.58495504599676,0.823767395799123,8,morning,0.5421274041544855
0.8926717110769748,235.0586371155449,0.9456981470002823,55,40.09417624730467,0.06314029292739132,9,evening,0.6438122856320997
0.8174435617384409,185.1218248320004,0.8499753714806619,19,76.31083636013084,0.7767904834072271,7,evening,0.8052476382390767
0.34181735169787597,268.785340665581,0.6690223373291083,40,82.31608307088592,0.8216479329617712,5,morning,0.4857665260770445
0.2594234334312925,192.49722064837366,0.4622955610006072,45,88.88874240036297,0.4615229275886068,9,evening,0.3200532816784868
0.3796924081672669,206.2788226735771,0.4117655415845085,11,54.4505769049228,0.9833056568184674,4,afternoon,0.560776382762627
0.5902949425148077,191.34640878580652,0.6509734671509542,69,20.44608860547118,0.7867083407073091,5,afternoon,0.6492189619725581
0.26806364082287626,200.7789523790734,0.5454318694069055,16,25.530907650393164,0.7736625648956658,8,afternoon,0.4197433180447131
0.624148907849134,145.1862456552399,0.062273105881885615,18,29.56946740416042,0.7478385744120718,5,evening,0.6612558078180153
0.4094116521912404,127.99745587028528,0.5125026487703317,25,59.38024808096155,0.150608103218274,7,morning,0.33177058749935046
0.5520471808519802,279.7252531612486,0.8064036172328395,47,3.280962412860844,0.2172308864530108,4,evening,0.45160229253228934
0.4361265291353167,157.65193258408362,0.45923987759695806,51,63.60424687799683,0.463990131464425,7,evening,0.44448560983404917
0.29446575954191767,150.43038252718463,0.05195657755426841,95,36.4354238428232,0.26400434995946587,4,morning,0.28532733666718213
