date,starttime,endtime,session_id,block_focus,keystroke_intervals_mean,burstiness,scroll_rate,idle_time_percent,microEMA,sleep_hours_prev_night,action,reward
2025-12-26,21:46,22:26,20251226_night_6167,0.6812593415784896,244.60261495377262,0.6400936200399621,26.641866409719505,26.582968106982598,0.6624882167658801,6.3456688627217055,night,0.7734628995860977
2025-12-26,09:40,09:35,20251226_morning_5561,0.5554609092288585,225.6402595057442,0.5860012690933658,56.14802540520492,69.32229644036191,0.8317254624176575,6.563943869813106,morning,0.7539959772757499
2025-12-27,19:36,19:22,20251227_evening_5086,0.7136745513896126,218.91265093468107,0.5731030012626246,43.37261897327118,26.658306283068995,0.7080049899441114,8.083210253939699,evening,0.93286198576022
2025-12-27,18:49,19:48,20251227_evening_4910,0.7969092806461371,275.23883179524705,0.5399752395780019,61.85889791613273,58.15469430992846,0.8403566073586499,8.776431279006744,evening,0.8632330997696156
2025-12-28,15:56,15:43,20251228_afternoon_8086,0.7501276221924462,283.9213417372477,0.6434842629974119,55.353895587752014,15.821293889751082,0.8385928619637861,6.719728058306978,afternoon,0.5991703343860669
2025-12-28,17:07,18:54,20251228_evening_5427,0.7198133085007976,248.71894315656056,0.7039153493804668,97.89981357291244,70.50076644591772,0.8748066473506291,7.358549439460031,evening,0.733070363878254
2025-12-29,14:39,15:38,20251229_afternoon_8612,0.8144388301195116,199.93490796473975,0.4265456054675135,62.11618128111916,73.09340748906286,0.5195078090449722,8.616649717744451,afternoon,0.5451202897867053
2025-12-29,09:51,09:33,20251229_morning_7211,0.5203659674495043,161.49640863810572,0.7193796911050021,23.394985191594174,40.264990360129474,0.772325143890647,6.466988826491939,morning,0.7927195236694085
2025-12-30,17:55,18:20,20251230_evening_9471,0.6292432942576589,224.2287389483062,0.6278732989489215,83.28006389718587,14.334019195404206,0.6843845490698203,6.648483015529482,evening,0.8957324175559461
2025-12-30,18:18,19:52,20251230_evening_1991,0.9331246364311938,193.08857745335726,0.6845616925445177,69.753484681877,48.76920557284109,0.716062458809444,6.928494236412352,evening,0.9311650236024314
2025-12-31,21:45,22:20,20251231_night_6564,0.8109269914147292,296.7673038566474,0.5468984406959996,46.96457922340886,52.058497626416454,0.6678220247756164,8.304532893433814,night,0.5453104766211899
2025-12-31,12:25,13:26,20251231_afternoon_8696,0.8465927057544558,277.3286636501314,0.44358907913072815,63.407964520153094,6.8760801206362565,0.7350670994567658,5.349430224471444,afternoon,0.5732262275355717
2026-01-01,21:07,22:00,20260101_night_5228,0.9137133719397785,238.49312235119308,0.4943750012266617,50.399914442268084,43.63941629483628,0.6242226764325729,7.522585465236909,night,0.8957901194445826
2026-01-01,09:51,10:31,20260101_morning_1495,0.5942434916808117,213.48024395474238,0.7360506813388275,96.51535810353457,2.860522784562045,0.5000619505787905,5.815798424463766,morning,0.7510482695849763
2026-01-02,22:04,23:46,20260102_night_1901,0.6369647453318608,206.32036219350374,0.787566018052421,80.97948842672643,10.739126661925402,0.8971955282879744,5.434909984510755,night,0.6869505593538932
2026-01-02,21:12,22:44,20260102_night_8941,0.6727184762997156,246.8623242907932,0.4510017316370044,52.02414492935033,25.149143214037018,0.7204537757796476,6.2134457798179,night,0.6740632529179581
2026-01-03,17:25,18:22,20260103_evening_8546,0.8485955957118276,249.38150425984725,0.5144594037386442,41.06689552407983,21.13308295408614,0.8451560381063872,8.934076222893122,evening,0.8902417183642077
2026-01-03,19:47,19:46,20260103_evening_7520,0.5358109861749628,160.8580903749629,0.7260690627695243,97.07580098711065,68.13978522606314,0.6127920117274936,6.395637907854545,evening,0.9305891813927338
2026-01-04,10:10,11:46,20260104_morning_1157,0.9299009278810663,264.73881721213417,0.6137015121150393,55.92699179422737,69.68675014444,0.5283529475152683,8.23832701579687,morning,0.6155384086858496
2026-01-04,22:04,23:43,20260104_night_4284,0.5554621909609229,194.7642676751007,0.5952659552725903,78.54632101426496,19.806506884711055,0.6359569003290958,8.8030797411887,night,0.5399601988462345
2026-01-05,22:41,22:40,20260105_night_3761,0.7050332287459073,268.5164641077237,0.6698498984072986,92.81491214372875,0.035377110246583854,0.6764660606270254,8.890061397437226,night,0.6488203481925838
2026-01-05,18:41,19:01,20260105_evening_8788,0.7229249834404311,242.67982158135953,0.5454761110423536,35.58318986347483,57.09941325131878,0.7732871054429722,7.847128935712432,evening,0.8739235685719838
2026-01-06,17:51,18:17,20260106_evening_5150,0.5478228681762917,274.63027894477557,0.7961460182324471,54.749242496127394,10.254851190837302,0.6960701148991488,8.479727595409013,evening,0.8965677423462264
2026-01-06,14:41,14:25,20260106_afternoon_3058,0.7449608067735606,233.56025683525363,0.4502104145776522,30.762141070600308,4.257561763391413,0.6497132535276009,5.282427613185365,afternoon,0.6731183716769303
2026-01-07,21:42,22:34,20260107_night_4082,0.8196924799098612,260.26564463106064,0.7598158556927949,83.6225121514203,22.531643491863793,0.8792675394877376,8.354453842533275,night,0.6562693966436854
2026-01-07,14:27,15:53,20260107_afternoon_9736,0.9094516127345946,156.60391893527495,0.7923463701249119,77.95702033970986,75.50464934277336,0.8349522686371926,5.438665405248388,afternoon,0.6726141626303465
2026-01-08,22:24,23:37,20260108_night_6605,0.811774230706904,269.0448022962576,0.7586401124146422,95.13908218412615,8.853972925676974,0.6906509331421824,5.146953285884775,night,0.9365467748925841
2026-01-08,21:15,22:45,20260108_night_4881,0.7366827663171872,161.62565340076046,0.7077095825931228,24.220219679110947,75.29689492990408,0.6563003494267855,5.611398623001039,night,0.9381066844942584
2026-01-09,22:28,23:59,20260109_night_4368,0.8925347760552416,165.28185311575214,0.7024318902027904,24.453566752778467,24.577912148678756,0.6493414888218509,5.675644620313374,night,0.5400346585039181
2026-01-09,07:49,07:36,20260109_morning_9913,0.9422517503730434,180.18331803022272,0.5833558248817408,43.77065507172509,0.9175849322606489,0.8380648318445121,7.723327185042512,morning,0.7906651163700305
2026-01-10,12:01,13:09,20260110_afternoon_4123,0.7476883904025869,185.74420620633703,0.6790064182870734,14.977138213847109,61.09114373707517,0.6972097507438465,5.874244098287031,afternoon,0.568407262202342
2026-01-10,19:13,20:57,20260110_evening_9140,0.7604278475345584,218.6643879001678,0.5770115355538729,13.860752292188591,57.420778344582956,0.7159532529091516,8.48696257557492,evening,0.8682124844426858
2026-01-11,19:21,20:33,20260111_evening_4840,0.6160680376271349,267.6170848864735,0.6011157887739449,96.80269788884452,7.054008517245309,0.5829130990469887,7.200591039363614,evening,0.5009589287335388
2026-01-11,07:56,08:21,20260111_morning_3257,0.7823568300377934,263.0834311129046,0.7452007572129755,79.35033520234366,12.653140562561553,0.5698392576209417,8.221048500848765,morning,0.6050413612812684
2026-01-12,22:22,23:14,20260112_night_8775,0.9492128826226487,177.26158682020377,0.5632423246276475,31.400997716129513,67.2514987438433,0.5910507214549472,8.357645534345064,night,0.6412722276947022
2026-01-12,18:28,19:45,20260112_evening_5588,0.511644969698273,268.4632692752153,0.6541846161738845,24.06359078251614,61.02168288807481,0.695613718421471,7.164043820368258,evening,0.8831294992881119
2026-01-13,18:18,19:22,20260113_evening_2993,0.8103615662338881,267.08403140025536,0.42772108438180245,81.20389848279605,6.912768820440265,0.7623378712763422,8.127430998501353,evening,0.9058083215685764
2026-01-13,17:02,18:25,20260113_evening_6535,0.5386858699033913,169.66711845102927,0.5704312124110835,97.940197303389,52.69554577820921,0.6171127373250047,8.39830855978858,evening,0.8518635804782082
2026-01-14,18:57,19:23,20260114_evening_7960,0.554951465143707,290.7430858436494,0.7093859558360222,14.446575271876805,43.192270587707895,0.5296031785651905,6.80845670976581,evening,0.56252021071401
2026-01-14,18:33,19:30,20260114_evening_6051,0.5848804993669996,255.56951259727995,0.673874878181938,98.23899514346975,61.602653444711066,0.872368947974826,8.56596231093431,evening,0.6285474120847585
2026-01-15,22:40,23:00,20260115_night_3522,0.648432937215508,226.74401842340808,0.6043401726820773,63.671227256169644,31.63197430778931,0.6659774748266847,7.883825035148902,night,0.9036356307180854
2026-01-15,13:39,13:19,20260115_afternoon_6178,0.7043962914486286,195.33320364388132,0.4467861574040638,22.408628614824906,70.92979455796113,0.6765085679965487,5.694328302560321,afternoon,0.795206006454195
2026-01-16,12:59,13:49,20260116_afternoon_9157,0.7345894386622167,200.61986577736607,0.5872020294241752,31.19966624787718,16.968708888446955,0.6481336492518628,5.764070815118499,afternoon,0.5264581111810658
2026-01-16,08:32,09:05,20260116_morning_6604,0.5320362942205794,243.40066565014655,0.6030812724746994,60.25160215635891,66.16719733285164,0.8508607528700354,5.9491998100110575,morning,0.6390761811198353
2026-01-17,22:09,23:46,20260117_night_7330,0.5715810428231296,151.78345055189556,0.45750686478449665,76.71265164498786,16.665675119383945,0.7544237309006856,8.37190427722216,night,0.7397355415499722
2026-01-17,19:06,20:05,20260117_evening_1581,0.8049082451573866,294.7035629656317,0.4983417009964748,91.5986284665888,64.02024554251666,0.6821011469026816,5.5267340087071855,evening,0.8994830438857695
